example_idx,original_text,target_text,final_text,success,success_iteration,final_loss,max_perturbation,mean_perturbation,stage,audio_file,audio_name,stage1_distortion,final_stage,reason
0,OH LET HIM COME ALONG SHE URGED I DO LOVE TO SEE HIM ABOUT THAT OLD HOUSE,THAT TIME IT POINTED US INTO YOUR FATHER'S SHIPS,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/6930/76324/6930-76324-0017.flac,6930-76324-0017,0.0,stage1,impossible_target
1,HE MIGHT HAVE HAD THAT FORGED CHECK FOR THE FACE OF IT IF HE'D BEEN SHARP,THE THRALLS WERE BRINGING IN A GREAT POT OF MEAT,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/6829/68769/6829-68769-0052.flac,6829-68769-0052,0.0,stage1,impossible_target
2,THESE ESCAPADES ARE NOT FOR OLD GAMEWELL LAD HIS DAY HAS COME TO TWILIGHT,NEXT CAME OLIVE'S TURN TO HELP IN THE CEREMONIES,I'm,False,-1,8.728179931640625,0.15000000596046448,0.10025173425674438,stage1,LibriSpeech/test-clean/61/70968/61-70968-0057.flac,61-70968-0057,0.15,stage1,
3,THERE IS HARDLY ONE DAY OUT OF A HUNDRED WHICH IS WHOLLY JOYOUS AND SUNNY,AND YOU BELONG TO THAT SMALL CLASS WHO ARE HAPPY,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4507/16021/4507-16021-0049.flac,4507-16021-0049,0.0,stage1,impossible_target
4,WHEN DID YOU COME BARTLEY AND HOW DID IT HAPPEN YOU HAVEN'T SPOKEN A WORD,THE EARTH IS NOT DEVOID OF RESEMBLANCE TO A JAIL,You're housemates have a piece of free health you can earn.,False,-1,9.18308162689209,0.15000000596046448,0.09973063319921494,stage1,LibriSpeech/test-clean/4446/2275/4446-2275-0008.flac,4446-2275-0008,0.15,stage1,
0,I THOUGHT IT MIGHT BE SISTER KATE OR COUSIN MIKE WOULD BE HAPPENING ALONG,WE HAVE NEVER UNDERSTOOD THIS SORT OF OBJECTIONS,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4446/2275/4446-2275-0006.flac,4446-2275-0006,0.0,stage1,impossible_target
1,I SHALL BE PUNISHED FOR IT NOW I SUPPOSE BY BEING DROWNED IN MY OWN TEARS,MADAME QUINSON BESIDES CAN ANSWER YOUR ENQUIRIES,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/260/123440/260-123440-0016.flac,260-123440-0016,0.0,stage1,impossible_target
2,THE SHADOW OF THE RAFT WAS CLEARLY OUTLINED UPON THE SURFACE OF THE WAVES,MEN SHOULD NOT SPECULATE ABOUT THE NATURE OF GOD,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/260/123286/260-123286-0013.flac,260-123286-0013,0.0,stage1,impossible_target
3,BUT THE PLANT RAN AND IT WAS THE FIRST THREE WIRE STATION IN THIS COUNTRY,I'LL TRY IF I KNOW ALL THE THINGS I USED TO KNOW,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/2300/131720/2300-131720-0024.flac,2300-131720-0024,0.0,stage1,impossible_target
4,THE SQUARES OF COTTON SHARP EDGED HEAVY WERE JUST ABOUT TO BURST TO BOLLS,MISTER EDISON WAS A LEADER FAR AHEAD OF THE TIME,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1995/1837/1995-1837-0015.flac,1995-1837-0015,0.0,stage1,impossible_target
0,THE MAN ENTERED AND TOOK THE PAPERS SHEET BY SHEET FROM THE CENTRAL TABLE,HE STARTED AT THE THOUGHT HE HURRIED FORTH SADLY,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1580/141083/1580-141083-0025.flac,1580-141083-0025,0.0,stage1,impossible_target
1,HOTEL A PLACE WHERE A GUEST OFTEN GIVES UP GOOD DOLLARS FOR POOR QUARTERS,BUT JOHN THERE'S NO SOCIETY JUST ELEMENTARY WORK,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/121/121726/121-121726-0009.flac,121-121726-0009,0.0,stage1,impossible_target
2,I EXPECT YOU HAVE BEEN A VERY GOOD GIRL ANDELLA SINCE YOU WERE HERE LAST,THE EXAMINATION HOWEVER RESULTED IN NO DISCOVERY,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/7021/79740/7021-79740-0006.flac,7021-79740-0006,0.0,stage1,impossible_target
3,TO GIVE AN IDEA OF THESE CONVERSATIONS I WILL REPORT ONE OF THEM IN FULL,YET THAT TASK WAS NOT SO EASY AS YOU MAY SUPPOSE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/7021/79740/7021-79740-0003.flac,7021-79740-0003,0.0,stage1,impossible_target
4,WE OUGHT TO HAVE MORE ATTENDANTS BETH SAID LOUISE APPROACHING HER COUSIN,IT IS HARDLY NECESSARY TO SAY MORE OF THEM HERE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/6829/68771/6829-68771-0014.flac,6829-68771-0014,0.0,stage1,impossible_target
0,IT WAS BETTER FOR HIM TO THINK THE GIRL UNFEELING THAN TO KNOW THE TRUTH,LIEUTENANT CROSSTREES IS A VERY GALLANT OFFICER,Please support us.,False,-1,10.773635864257812,0.15000000596046448,0.10003264993429184,stage1,LibriSpeech/test-clean/6829/68769/6829-68769-0033.flac,6829-68769-0033,0.15,stage1,
1,BUT UNDER THE CIRCUMSTANCES I DOUBT IF SUCH AN ARRANGEMENT COULD BE MADE,AND WHAT SORT OF EVIDENCE IS LOGICALLY POSSIBLE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/6829/68769/6829-68769-0007.flac,6829-68769-0007,0.0,stage1,impossible_target
2,SOFT HEART HE SAID GENTLY TO HER THEN TO THORKEL WELL LET HIM GO THORKEL,REMAIN I IMPLORE YOU THE EVENING IS MOST LOVELY,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5142/33396/5142-33396-0065.flac,5142-33396-0065,0.0,stage1,impossible_target
3,WELL MOTHER SAID THE YOUNG STUDENT LOOKING UP WITH A SHADE OF IMPATIENCE,IT HAS COST ME TWICE SIXTY DOLLARS IN ANNOYANCE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4970/29095/4970-29095-0002.flac,4970-29095-0002,0.0,stage1,impossible_target
4,THE ARMY FOUND THE PEOPLE IN POVERTY AND LEFT THEM IN COMPARATIVE WEALTH,SORRY WE HAVEN'T ANY RECEPTION ROOM IN THE JAIL,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4077/13754/4077-13754-0000.flac,4077-13754-0000,0.0,stage1,impossible_target
0,AND WHAT WAS THE SUBJECT OF THE POEM SAID THE PERSON WHO MADE THE REMARK,THERE'S MANY A ONE CONSIDERABLY OLDER THAN I AM,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/2961/961/2961-961-0006.flac,2961-961-0006,0.0,stage1,impossible_target
1,UNDERSCORE THESE WORDS FOR THEY ARE FULL OF COMFORT FOR SORE CONSCIENCES,DISMISS YOUR SQUIRE ROBIN AND BID ME GOOD E E N,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/2830/3980/2830-3980-0063.flac,2830-3980-0063,0.0,stage1,impossible_target
2,IT'S EXCITING TO SEE EVERYTHING GROWING SO FAST AND TO GET THE GRASS CUT,AND HENRY MIGHT RETURN TO ENGLAND AT ANY MOMENT,The describe can be too ideal for all you control yourself and you've got the flow in it to be too simple.,False,-1,9.747928619384766,0.15000000596046448,0.10023171454668045,stage1,LibriSpeech/test-clean/237/134500/237-134500-0010.flac,237-134500-0010,0.15,stage1,
3,BY THE BY I'VE NEVER SEEN YOUR DAIRY I MUST SEE YOUR DAIRY MISSUS POYSER,LIKE AS NOT YOUNG MASTER THOUGH I AM AN OLD MAN,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/2094/142345/2094-142345-0058.flac,2094-142345-0058,0.0,stage1,impossible_target
4,IT WAS THE INDIAN WHOSE DARK SILHOUETTE APPEARED SUDDENLY UPON HIS BLIND,AND HE ADDED SOMETHING STILL LESS COMPLIMENTARY,"I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you, I do not understand you,",False,-1,9.208693504333496,0.15000000596046448,0.09991468489170074,stage1,LibriSpeech/test-clean/1580/141084/1580-141084-0000.flac,1580-141084-0000,0.15,stage1,
0,DID ANYONE KNOW THAT THESE PROOFS WOULD BE THERE NO ONE SAVE THE PRINTER,MAKE ACQUAINTANCE WITH MISTER JAGO SIT TOGETHER,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1580/141083/1580-141083-0015.flac,1580-141083-0015,0.0,stage1,impossible_target
1,THIS WAS WHAT DID THE MISCHIEF SO FAR AS THE RUNNING AWAY WAS CONCERNED,A ROBBER VIKING SAID THE KING AND SCOWLED AT ME,It means what? Here's the hint of a few transplants that we're going to draw.,False,-1,10.025721549987793,0.15000000596046448,0.09974630177021027,stage1,LibriSpeech/test-clean/8463/287645/8463-287645-0000.flac,8463-287645-0000,0.15,stage1,
2,HIS CONDUCT AND PRESENCE OF MIND IN THIS EMERGENCE APPEARED CONSPICUOUS,A HOUSE SMELLS OF SMOKE A SHIP SMELLS OF FROLIC,The spring is coming out when the tons are coming out. The oil is going to be lower than the spring.,False,-1,10.572661399841309,0.15000000596046448,0.09974829852581024,stage1,LibriSpeech/test-clean/8224/274381/8224-274381-0011.flac,8224-274381-0011,0.15,stage1,
3,SHE THEN ROSE HUMMING THE AIR TO WHICH SHE WAS PRESENTLY GOING TO DANCE,THE REST OF YOU OFF A VIKING HE HAD THREE SHIPS,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/7127/75947/7127-75947-0007.flac,7127-75947-0007,0.0,stage1,impossible_target
4,IT WAS A DELIBERATE THEFT FROM HIS EMPLOYERS TO PROTECT A GIRL HE LOVED,WELL I'M GOING AS AN ENGINEER YOU CAN GO AS ONE,I think this is what we're doing at the time to help people to where they are. We're protecting them. We're not here to protect them.,False,-1,8.791461944580078,0.15000000596046448,0.10052786767482758,stage1,LibriSpeech/test-clean/6829/68769/6829-68769-0003.flac,6829-68769-0003,0.15,stage1,
0,SERVADAC TOOK IT FOR GRANTED THAT THE DOBRYNA WAS ENDEAVORING TO PUT IN,ALEXANDER UNCLENCHED THE TWO HANDS AT HIS SIDES,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5105/28240/5105-28240-0007.flac,5105-28240-0007,0.0,stage1,impossible_target
1,EXCLAIMED BILL HARMON TO HIS WIFE AS THEY WENT THROUGH THE LIGHTED HALL,FOR A LONG TIME NEITHER HILDA NOR BARTLEY SPOKE,The,False,-1,10.421966552734375,0.15000000596046448,0.10027267783880234,stage1,LibriSpeech/test-clean/4992/41806/4992-41806-0009.flac,4992-41806-0009,0.15,stage1,
2,MY LORD MISS MILNER'S TASTE IS NOT A DEPRAVED ONE IT IS BUT TOO REFINED,I TELL HIM TO GIVE ME SOME COFFEE IF IT IS GOOD,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4992/23283/4992-23283-0013.flac,4992-23283-0013,0.0,stage1,impossible_target
3,WHY SHOULD I RUST AND BE STUPID AND SIT IN INACTION BECAUSE I AM A GIRL,AND GOD THE FATHER WHO RAISED HIM FROM THE DEAD,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4970/29095/4970-29095-0034.flac,4970-29095-0034,0.0,stage1,impossible_target
4,IN THIS WORLD EVIDENTLY THE VESTIBULE OF ANOTHER THERE ARE NO FORTUNATE,FOR A PERSON TO POSSESS KNOWLEDGE IS NOT ENOUGH,"There's an 8-inch cylinder, which will push the whole seat twice as well, so it's a bit twice more interesting. It will be out here in the morning, so we'll be out on day.",False,-1,9.96914005279541,0.15000000596046448,0.10019350796937943,stage1,LibriSpeech/test-clean/4507/16021/4507-16021-0051.flac,4507-16021-0051,0.15,stage1,
0,OH WHAT A RECORD TO READ WHAT A PICTURE TO GAZE UPON HOW AWFUL THE FACT,OH WON'T SHE BE SAVAGE IF I'VE KEPT HER WAITING,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4077/13751/4077-13751-0017.flac,4077-13751-0017,0.0,stage1,impossible_target
1,I THOUGHT IT THEREFORE MY DUTY WHEN I LEFT SCHOOL TO BECOME A GOVERNESS,NOTHING NEW WEATHER UNCHANGED THE WIND FRESHENS,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/3575/170457/3575-170457-0021.flac,3575-170457-0021,0.0,stage1,impossible_target
2,BUT I WOULD NOT SPEAK AT THE TIME BECAUSE I WANTED TO REFRESH MY MEMORY,I DON'T KNOW ALL OF THEM BUT I KNOW LINDENS ARE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/2961/961/2961-961-0021.flac,2961-961-0021,0.0,stage1,impossible_target
3,THE MOST FAMOUS OF THEM ALL WAS THE OVERTHROW OF THE ISLAND OF ATLANTIS,THE HOPE AND DREAM OF HARVEST WAS UPON THE LAND,of the,False,-1,10.34825611114502,0.15000000596046448,0.09962430596351624,stage1,LibriSpeech/test-clean/2961/961/2961-961-0018.flac,2961-961-0018,0.15,stage1,
4,THAT WON'T LAST IT WILL GO AWAY AND THINGS WILL BE JUST AS THEY USED TO,HE IMPRESSED ME AS BEING A PERFECTLY HONEST MAN,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/237/134500/237-134500-0039.flac,237-134500-0039,0.0,stage1,impossible_target
0,THEY THINK YOU'RE PROUD BECAUSE YOU'VE BEEN AWAY TO SCHOOL OR SOMETHING,ONE COULD HARDLY HOPE FOR ANY UPON SO DRY A DAY,Saving your time is like you would generate a script.,False,-1,9.932944297790527,0.15000000596046448,0.099636510014534,stage1,LibriSpeech/test-clean/237/134493/237-134493-0014.flac,237-134493-0014,0.15,stage1,
1,THAT'S NOT MUCH OF A JOB FOR AN ATHLETE HERE I'VE BEEN TO TOWN AND BACK,IN TRUTH SHE SEEMED ABSOLUTELY HIDDEN BEHIND IT,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/237/134493/237-134493-0006.flac,237-134493-0006,0.0,stage1,impossible_target
2,I KNOW GASPED POLLY CONTROLLING HER SOBS I WON'T ONLY I CAN'T THANK YOU,PEARL WAS A BORN OUTCAST OF THE INFANTILE WORLD,"and further which we're just going to do like, to track you in place at the defense.",False,-1,9.3126802444458,0.15000000596046448,0.10007523745298386,stage1,LibriSpeech/test-clean/237/126133/237-126133-0013.flac,237-126133-0013,0.15,stage1,
3,THE PARIS PLANT LIKE THAT AT THE CRYSTAL PALACE WAS A TEMPORARY EXHIBIT,CRIED THE LADIES WHOSE DEPARTURE HAD BEEN FIXED,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/2300/131720/2300-131720-0000.flac,2300-131720-0000,0.0,stage1,impossible_target
4,I THINK I SHOULD BE DOING YOU A SERVICE TO TURN YOU OUT OF SUCH A PLACE,WE'LL BE QUITE COMFORTABLE HERE I TOLD CONSEIL,"I think the oxygen is even worse than the temperature, so it's a tiny meal, right?",False,-1,10.692861557006836,0.15000000596046448,0.0999121144413948,stage1,LibriSpeech/test-clean/2094/142345/2094-142345-0056.flac,2094-142345-0056,0.15,stage1,
0,HOLMES TURNED AWAY AND STOOPED SUDDENLY TO THE FLOOR HALLOA WHAT'S THIS,CONSEIL I CALLED A THIRD TIME CONSEIL APPEARED,"Oh, it's a set.",False,-1,9.65376091003418,0.15000000596046448,0.09994102269411087,stage1,LibriSpeech/test-clean/1580/141083/1580-141083-0035.flac,1580-141083-0035,0.15,stage1,
1,HORSE SENSE A DEGREE OF WISDOM THAT KEEPS ONE FROM BETTING ON THE RACES,MILLIMETER ROUGHLY ONE TWENTY FIFTH OF AN INCH,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/121/121726/121-121726-0007.flac,121-121726-0007,0.0,stage1,impossible_target
2,WHOSE FEET ARE AS THE FEET OF HARTS AND UNDERNEATH THE EVERLASTING ARMS,AND THE DEATH OF WHICH I DREAMT COULD NOT ALAS,The,False,-1,8.690515518188477,0.15000000596046448,0.1007532849907875,stage1,LibriSpeech/test-clean/1089/134691/1089-134691-0005.flac,1089-134691-0005,0.15,stage1,
3,THE RECTOR PAUSED AND THEN SHAKING HIS CLASPED HANDS BEFORE HIM WENT ON,IN DESPAIR HE HURLED HIMSELF DOWNWARD TOO SOON,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1089/134686/1089-134686-0034.flac,1089-134686-0034,0.0,stage1,impossible_target
4,BUT AT THIS POINT IN THE RAPIDS IT WAS IMPOSSIBLE FOR HIM TO STAY DOWN,CONCORD RETURNED TO ITS PLACE AMIDST THE TENTS,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/7176/88083/7176-88083-0017.flac,7176-88083-0017,0.0,stage1,impossible_target
0,THE GREAT HAWK FOLLOWED HURRIEDLY TO RETRIEVE HIS PREY FROM THE GROUND,WE WISH TO TALK WITH HIM ANSWERED KENNETH TALK,The people in the health department are waiting to complete the clearance for the accident.,False,-1,10.038651466369629,0.15000000596046448,0.10005407780408859,stage1,LibriSpeech/test-clean/7176/88083/7176-88083-0009.flac,7176-88083-0009,0.15,stage1,
1,HE WAS SUCH A BIG BOY THAT HE WORE HIGH BOOTS AND CARRIED A JACK KNIFE,THEN GOOD BYE SAID THE RATS AND THEY WENT HOME,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/7021/85628/7021-85628-0002.flac,7021-85628-0002,0.0,stage1,impossible_target
2,WILL YOU LEAVE ME ALONE IN MY OWN ROOM OR MUST I GO AWAY TO ESCAPE YOU,AND HE LEANED AGAINST THE WALL LOST IN REVERIE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/6829/68771/6829-68771-0035.flac,6829-68771-0035,0.0,stage1,impossible_target
3,HE SPOKE SIMPLY BUT PACED UP AND DOWN THE NARROW CELL IN FRONT OF THEM,I WON'T TREMBLE TO MORROW THOUGHT THE FIR TREE,I don't know if you're going to pay.,False,-1,8.484596252441406,0.15000000596046448,0.10003098100423813,stage1,LibriSpeech/test-clean/6829/68769/6829-68769-0026.flac,6829-68769-0026,0.15,stage1,
4,AS ANY IN ENGLAND I WOULD SAY SAID GAMEWELL PROUDLY THAT IS IN HIS DAY,BE NOT SO FOOLISH FRIEND SAID FITZOOTH CROSSLY,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/61/70970/61-70970-0011.flac,61-70970-0011,0.0,stage1,impossible_target
0,IT IS ENOUGH SAID GEORGE GAMEWELL SHARPLY AND HE TURNED UPON THE CROWD,BUT WHO IS THIS FELLOW PLUCKING AT YOUR SLEEVE,"In the future, we will be able to move forward in the future.",False,-1,10.74729061126709,0.15000000596046448,0.10027056187391281,stage1,LibriSpeech/test-clean/61/70968/61-70968-0019.flac,61-70968-0019,0.15,stage1,
1,BEFORE THEM FLED THE STROLLER AND HIS THREE SONS CAPLESS AND TERRIFIED,AND MINE IS WILL STUTELEY SHALL WE BE COMRADES,The,False,-1,9.218644142150879,0.15000000596046448,0.10001404583454132,stage1,LibriSpeech/test-clean/61/70968/61-70968-0013.flac,61-70968-0013,0.15,stage1,
2,HE IS NOT WELL HE HAS COME OVER THE OCEAN FOR REST AND CHANGE OF SCENE,IN THE MEANTIME I HAD FORMED A NEW IDEA OF HER,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5142/36377/5142-36377-0010.flac,5142-36377-0010,0.0,stage1,impossible_target
3,IT WAS SO DARK THAT I COULD SEE NOTHING BUT A FEW SPARKS ON THE HEARTH,I HAD A HORRID DREAM ABOUT HIM LAST NIGHT THAT,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5142/33396/5142-33396-0023.flac,5142-33396-0023,0.0,stage1,impossible_target
4,WHY IT'S IN MISSOURI SOMEWHERE ON THE FRONTIER I THINK WE'LL GET A MAP,WHEN I ADDRESSED HIM HE ANSWERED CONSTRAINEDLY,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4970/29093/4970-29093-0020.flac,4970-29093-0020,0.0,stage1,impossible_target
0,HE FELT A TREMOR RUN THROUGH THE SLENDER YELLOW FIGURE IN FRONT OF HIM,ARE YOU CERTAIN THAT THIS IS THE MEDITERRANEAN,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4446/2273/4446-2273-0034.flac,4446-2273-0034,0.0,stage1,impossible_target
1,I AM NOT DEPRECIATING IT WHEN I SAY THAT IN THESE TIMES IT IS NOT RARE,DOES THEE THINK THEE COULD STAND IT SIX MONTHS,I love it.,False,-1,9.288786888122559,0.15000000596046448,0.10022442787885666,stage1,LibriSpeech/test-clean/3575/170457/3575-170457-0010.flac,3575-170457-0010,0.15,stage1,
2,THE LIVERY BECOMES OBNOXIOUS TO NEARLY ALL WHO ARE REQUIRED TO WEAR IT,HE PULLED UP A WINDOW AS IF THE AIR WERE HEAVY,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/3570/5694/3570-5694-0022.flac,3570-5694-0022,0.0,stage1,impossible_target
3,TELL US SAID THE OTHER THE WHOLE STORY AND WHERE SOLON HEARD THE STORY,THOSE FELLOWS ARE ALL VERY LOYAL EVEN MAINHALL,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/2961/961/2961-961-0009.flac,2961-961-0009,0.0,stage1,impossible_target
4,I AM NOT COMPLAINING THAT THE RATE IS SLOW BUT THAT THE SEA IS SO WIDE,WE USED TO DISPUTE ABOUT POLITICS AND RELIGION,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/260/123286/260-123286-0005.flac,260-123286-0005,0.0,stage1,impossible_target
0,HOLMES HELD IT OUT ON HIS OPEN PALM IN THE GLARE OF THE ELECTRIC LIGHT,EMBRACE HIM AND FORGET ABOUT THE NATURE OF GOD,So we have to help all of us in this event. And I'm sorry to make you cry. I'm sorry to make you cry.,False,-1,9.017641067504883,0.15000000596046448,0.09978329390287399,stage1,LibriSpeech/test-clean/1580/141083/1580-141083-0036.flac,1580-141083-0036,0.15,stage1,
1,I HAD TO READ IT OVER CAREFULLY AS THE TEXT MUST BE ABSOLUTELY CORRECT,THEY REMAIN DIVINE REGARDLESS OF MEN'S OPINION,The,False,-1,8.92459774017334,0.15000000596046448,0.09961795061826706,stage1,LibriSpeech/test-clean/1580/141083/1580-141083-0004.flac,1580-141083-0004,0.15,stage1,
2,UNCAS CAST HIS SKIN AND STEPPED FORTH IN HIS OWN BEAUTIFUL PROPORTIONS,I AM VERY TIRED OF SWIMMING ABOUT HERE O MOUSE,"The objective is to access the family's sex community, and the very need to cut your ass for it.",False,-1,9.074645042419434,0.15000000596046448,0.09985692799091339,stage1,LibriSpeech/test-clean/1320/122617/1320-122617-0041.flac,1320-122617-0041,0.15,stage1,
3,HAY FEVER A HEART TROUBLE CAUSED BY FALLING IN LOVE WITH A GRASS WIDOW,TWO HOURS AFTERWARDS A TERRIBLE SHOCK AWOKE ME,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/121/121726/121-121726-0003.flac,121-121726-0003,0.0,stage1,impossible_target
4,YOU SEE MY FRIEND IT'S AN ISSUE OF THE MONSTER THE NOTORIOUS NARWHALE,I WANT TO BE DOING SOMETHING ON MY OWN ACCOUNT,"such as the Q2 ICM, the station is a fort, and the requirements for more are totally different.",False,-1,9.284613609313965,0.15000000596046448,0.09947840124368668,stage1,LibriSpeech/test-clean/8463/294828/8463-294828-0023.flac,8463-294828-0023,0.15,stage1,
0,ANYHOW WE'LL LEAVE INSTRUCTIONS TO SHIP THE WHOLE MENAGERIE TO FRANCE,SURELY YOU ARE NOT THINKING OF GOING OFF THERE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8463/294828/8463-294828-0019.flac,8463-294828-0019,0.0,stage1,impossible_target
1,YOU WILL ALLOW ME TO SUGGEST SAID HE THAT THAT IS A MATTER OF OPINION,SAID MISTER IRWINE WITH HIS STATELY CORDIALITY,"If you do allow me to do a different temperature, it's just because it's authentic, and then we have our 18-retifitors.",False,-1,10.093636512756348,0.15000000596046448,0.09984691441059113,stage1,LibriSpeech/test-clean/8455/210777/8455-210777-0052.flac,8455-210777-0052,0.15,stage1,
2,DELLA HAD A YOUNG SISTER NAMED MARIA AND A COUSIN WHOSE NAME WAS JANE,PERHAPS SHE TOO MIGHT BE THERE WAITING WEEPING,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/7021/79740/7021-79740-0001.flac,7021-79740-0001,0.0,stage1,impossible_target
3,THIS THOUGHT HOWEVER DID NOT ENTER THE HEADS OF THE ENTHUSIASTIC PAIR,THE CRAMPNESS AND THE POVERTY ARE ALL INTENDED,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/6930/76324/6930-76324-0014.flac,6930-76324-0014,0.0,stage1,impossible_target
